Authors,Title,Year,Source title,Page start,Page end,Cited by
"Sanchez-Mejia, R.O., Newman, J.W., Toh, S., Yu, G.-Q., Zhou, Y., Halabisky, B., Cissé, M., Scearce-Levie, K., Cheng, I.H., Gan, L., Palop, J.J., Bonventre, J.V., Mucke, L.",Phospholipase A<inf>2</inf> reduction ameliorates cognitive deficits in a mouse model of Alzheimer's disease,2008,Nature Neuroscience,1311,1318,165
"Li, R., Polat, U., Makous, W., Bavelier, D.",Enhancing the contrast sensitivity function through action video game training,2009,Nature Neuroscience,549,551,165
"Vialou, V., Robison, A.J., Laplant, Q.C., Covington, H.E., Dietz, D.M., Ohnishi, Y.N., Mouzon, E., Rush, A.J., Watts, E.L., Wallace, D.L., Ĩiguez, S.D., Ohnishi, Y.H., Steiner, M.A., Warren, B.L., Krishnan, V., Bolãos, C.A., Neve, R.L., Ghose, S., Berton, O., Tamminga, C.A., Nestler, E.J.",ΔfosB in brain reward circuits mediates resilience to stress and antidepressant responses,2010,Nature Neuroscience,745,752,165
"Johansen, J.P., Fields, H.L.",Glutamatergic activation of anterior cingulate cortex produces an aversive teaching signal,2004,Nature Neuroscience,398,403,167
"Özdinler, P.H., Macklis, J.D.",IGF-I specifically enhances axon outgrowth of corticospinal motor neurons,2006,Nature Neuroscience,1371,1381,167
"Skeberdis, V.A., Chevaleyre, V., Lau, C.G., Goldberg, J.H., Pettit, D.L., Suadicani, S.O., Lin, Y., Bennett, M.V.L., Yuste, R., Castillo, P.E., Zukin, R.S.",Protein kinase A regulates calcium permeability of NMDA receptors,2006,Nature Neuroscience,501,510,167
"Pascual, A., Hidalgo-Figueroa, M., Piruat, J.I., Pintado, C.O., Gómez-Díaz, R., López-Barneo, J.",Absolute requirement of GDNF for adult catecholaminergic neuron survival,2008,Nature Neuroscience,755,761,167
"Remage-Healey, L., Maidment, N.T., Schlinger, B.A.",Forebrain steroid levels fluctuate rapidly during social interactions,2008,Nature Neuroscience,1327,1334,167
"Brill, M.S., Ninkovic, J., Winpenny, E., Hodge, R.D., Ozen, I., Yang, R., Lepier, A., Gascón, S., Erdelyi, F., Szabo, G., Parras, C., Guillemot, F., Frotscher, M., Berninger, B., Hevner, R.F., Raineteau, O., Götz, M.",Adult generation of glutamatergic olfactory bulb interneurons,2009,Nature Neuroscience,1524,1533,167
"Kim, W.-Y., Wang, X., Wu, Y., Doble, B.W., Patel, S., Woodgett, J.R., Snider, W.D.",GSK-3 is a master regulator of neural progenitor homeostasis,2009,Nature Neuroscience,1390,1397,167
"Anton, E.S., Ghashghaei, H.T., Weber, J.L., McCann, C., Fischer, T.M., Cheung, I.D., Gassmann, M., Messing, A., Klein, R., Schwab, M.H., Lloyd, K.C.K., Lai, C.",Receptor tyrosine kinase ErbB4 modulates neuroblast migration and placement in the adult forebrain,2004,Nature Neuroscience,1319,1328,168
"Northoff, G., Walter, M., Schulte, R.F., Beck, J., Dydak, U., Henning, A., Boeker, H., Grimm, S., Boesiger, P.",GABA concentrations in the human anterior cingulate cortex predict negative BOLD responses in fMRI,2007,Nature Neuroscience,1515,1517,168
"Frank, M.J., Doll, B.B., Oas-Terpstra, J., Moreno, F.",Prefrontal and striatal dopaminergic genes predict individual differences in exploration and exploitation,2009,Nature Neuroscience,1062,1068,168
"Amano, T., Unal, C.T., Paré, D.",Synaptic correlates of fear extinction in the amygdala,2010,Nature Neuroscience,489,494,168
"Ferguson, S.M., Eskenazi, D., Ishikawa, M., Wanat, M.J., Phillips, P.E.M., Dong, Y., Roth, B.L., Neumaier, J.F.",Transient neuronal inhibition reveals opposing roles of indirect and direct pathways in sensitization,2011,Nature Neuroscience,22,24,168
"Cole, M.W., Reynolds, J.R., Power, J.D., Repovs, G., Anticevic, A., Braver, T.S.",Multi-task connectivity reveals flexible hubs for adaptive task control,2013,Nature Neuroscience,1348,1355,168
"Liu, Y., Shi, J., Lu, C.-C., Wang, Z.-B., Lyuksyutova, A.I., Song, X., Zou, Y.",Ryk-mediated Wnt repulsion regulates posterior-directed growth of corticospinal tract,2005,Nature Neuroscience,1151,1159,169
"Sternson, S.M., Shepherd, G.M.G., Friedman, J.M.",Topographic mapping of VMH → arcuate nucleus microcircuits and their reorganization by fasting,2005,Nature Neuroscience,1356,1363,169
"Punzo, C., Kornacker, K., Cepko, C.L.",Stimulation of the insulin/mTOR pathway delays cone death in a mouse model of retinitis pigmentosa,2009,Nature Neuroscience,44,52,169
"Zhang, H., Sulzer, D.",Frequency-dependent modulation of dopamine release by nicotine,2004,Nature Neuroscience,581,582,170
"Ohta, H., Yamazaki, S., McMahon, D.G.",Constant light desynchronizes mammalian clock neurons,2005,Nature Neuroscience,267,269,170
"Anderson, S.M., Famous, K.R., Sadri-Vakili, G., Kumaresan, V., Schmidt, H.D., Bass, C.E., Terwilliger, E.F., Cha, J.-H.J., Pierce, R.C.",CaMKII: A biochemical bridge linking accumbens dopamine and glutamate systems in cocaine seeking,2008,Nature Neuroscience,344,353,170
"Boccara, C.N., Sargolini, F., Thoresen, V.H., Solstad, T., Witter, M.P., Moser, E.I., Moser, M.-B.",Grid cells in pre-and parasubiculum,2010,Nature Neuroscience,987,994,170
"Ji, Y., Pang, P.T., Feng, L., Lu, B.",Cyclic AMP controls BDNF-induced TrkB phosphorylation and dendritic spine formation in mature hippocampal neurons,2005,Nature Neuroscience,164,172,171
"Maier, A., Wilke, M., Aura, C., Zhu, C., Ye, F.Q., Leopold, D.A.",Divergence of fMRI and neural signals in V1 during perceptual suppression in the awake monkey,2008,Nature Neuroscience,1193,1200,171
"Lagier-Tourenne, C., Polymenidou, M., Hutt, K.R., Vu, A.Q., Baughn, M., Huelga, S.C., Clutario, K.M., Ling, S.-C., Liang, T.Y., Mazur, C., Wancewicz, E., Kim, A.S., Watt, A., Freier, S., Hicks, G.G., Donohue, J.P., Shiue, L., Bennett, C.F., Ravits, J., Cleveland, D.W., Yeo, G.W.",Divergent roles of ALS-linked proteins FUS/TLS and TDP-43 intersect in processing long pre-mRNAs,2012,Nature Neuroscience,1488,1497,171
"Kim, J., Alger, B.E.",Inhibition of cyclooxygenase-2 potentiates retrograde endocannabinoid effects in hippocampus,2004,Nature Neuroscience,697,698,172
"Korman, M., Doyon, J., Doljansky, J., Carrier, J., Dagan, Y., Karni, A.",Daytime sleep condenses the time course of motor memory consolidation,2007,Nature Neuroscience,1206,1213,172
"Mak, G.K., Enwere, E.K., Gregg, C., Pakarainen, T., Poutanen, M., Huhtaniemi, I., Weiss, S.",Male pheromone-stimulated neurogenesis in the adult female brain: Possible role in mating behavior,2007,Nature Neuroscience,1003,1011,172
"Freiwald, W.A., Tsao, D.Y., Livingstone, M.S.",A face feature space in the macaque temporal lobe,2009,Nature Neuroscience,1187,1196,172
"Elliott, E., Ezra-Nevo, G., Regev, L., Neufeld-Cohen, A., Chen, A.",Resilience to social stress coincides with functional DNA methylation of the Crf gene in adult mice,2010,Nature Neuroscience,1351,1353,172
"Tzounopoulos, T., Kim, Y., Oertel, D., Trussell, L.O.","Cell-specific, spike timing-dependent plasticities in the dorsal cochlear nucleus",2004,Nature Neuroscience,719,725,173
"Lee, J.L.C.",Memory reconsolidation mediates the strengthening of memories by additional learning,2008,Nature Neuroscience,1264,1266,173
"Leucht, C., Stigloher, C., Wizenmann, A., Klafke, R., Folchert, A., Bally-Cuif, L.",MicroRNA-9 directs late organizer activity of the midbrain-hindbrain boundary,2008,Nature Neuroscience,641,648,173
"Ortinski, P.I., Dong, J., Mungenast, A., Yue, C., Takano, H., Watson, D.J., Haydon, P.G., Coulter, D.A.",Selective induction of astrocytic gliosis generates deficits in neuronal inhibition,2010,Nature Neuroscience,584,591,173
"Mariño, J., Schummers, J., Lyon, D.C., Schwabe, L., Beck, O., Wiesing, P., Obermayer, K., Sur, M.",Invariant computations in local cortical networks with balanced excitation and inhibition,2005,Nature Neuroscience,194,201,174
"Larkin, G.R.S., Gibbs, S.E.B., Khanna, K., Nielsen, L., Carstensen, L.L., Knutson, B.",Anticipation of monetary gain but not loss in healthy older adults,2007,Nature Neuroscience,787,791,174
"Matsumoto, M., Hikosaka, O.",Representation of negative motivational value in the primate lateral habenula,2009,Nature Neuroscience,77,84,174
"Lehmann, S.M., Krüger, C., Park, B., Derkow, K., Rosenberger, K., Baumgart, J., Trimbuch, T., Eom, G., Hinz, M., Kaul, D., Habbel, P., Kälin, R., Franzoni, E., Rybak, A., Nguyen, D., Veh, R., Ninnemann, O., Peters, O., Nitsch, R., Heppner, F.L., Golenbock, D., Schott, E., Ploegh, H.L., Wulczyn, F.G., Lehnardt, S.",An unconventional role for miRNA: Let-7 activates Toll-like receptor 7 and causes neurodegeneration,2012,Nature Neuroscience,827,835,174
"Liu, G., Beggs, H., Jürgensen, C., Park, H.-T., Tang, H., Gorski, J., Jones, K.R., Reichardt, L.F., Wu, J., Rao, Y.",Netrin requires focal adhesion kinase and Src family kinases for axon outgrowth and attraction,2004,Nature Neuroscience,1222,1232,175
"McPeek, R.M., Keller, E.L.",Deficits in saccade target selection after inactivation of superior colliculus,2004,Nature Neuroscience,757,763,175
"Petkov, C.I., Kayser, C., Steudel, T., Whittingstall, K., Augath, M., Logothetis, N.K.",A voice region in the monkey brain,2008,Nature Neuroscience,367,374,175
"Mameli, M., Halbout, B., Creton, C., Engblom, D., Parkitna, J.R., Spanagel, R., Lüscher, C.",Cocaine-evoked synaptic plasticity: Persistence in the VTA triggers adaptations in the NAc,2009,Nature Neuroscience,1036,1041,175
"Mante, V., Frazor, R.A., Bonin, V., Geisler, W.S., Carandini, M.",Independence of luminance and contrast in natural scenes and in the early visual system,2005,Nature Neuroscience,1690,1697,176
"Yoshimura, Y., Callaway, E.M.",Fine-scale specificity of cortical networks depends on inhibitory cell type and connectivity,2005,Nature Neuroscience,1552,1559,176
"Robbe, D., Montgomery, S.M., Thome, A., Rueda-Orozco, P.E., McNaughton, B.L., Buzsaki, G.",Cannabinoids reveal importance of spike timing coordination in hippocampal function,2006,Nature Neuroscience,1526,1533,176
"Wilson, S.R., Gerhold, K.A., Bifolck-Fisher, A., Liu, Q., Patel, K.N., Dong, X., Bautista, D.M.","TRPA1 is required for histamine-independent, Mas-related G protein-coupled receptor-mediated itch",2011,Nature Neuroscience,595,603,176
"Gordon, G.R.J., Baimoukhametova, D.V., Hewitt, S.A., Rajapaksha, W.R.A.K.J.S., Fisher, T.E., Bains, J.S.",Norepinephrine triggers release of glial ATP to increase postsynaptic efficacy,2005,Nature Neuroscience,1078,1086,177
"Lai, S.-L., Lee, T.",Genetic mosaic with dual binary transcriptional systems in Drosophila,2006,Nature Neuroscience,703,709,177
"Schulz, D.J., Goaillard, J.-M., Marder, E.",Variable channel expression in identified single and electrically coupled neurons in different animals,2006,Nature Neuroscience,356,362,177
"Nevian, T., Larkum, M.E., Polsky, A., Schiller, J.",Properties of basal dendrites of layer 5 pyramidal neurons: A direct patch-clamp recording study,2007,Nature Neuroscience,206,214,177
"Leung, C.T., Coulombe, P.A., Reed, R.R.",Contribution of olfactory neural stem cells to tissue maintenance and regeneration,2007,Nature Neuroscience,720,726,178
"Konishi, Y., Setou, M.",Tubulin tyrosination navigates the kinesin-1 motor domain to axons,2009,Nature Neuroscience,559,567,178
"De Lafuente, V., Romo, R.",Neuronal correlates of subjective sensory experience,2005,Nature Neuroscience,1698,1703,179
"Yu, X., Wadghiri, Y.Z., Sanes, D.H., Turnbull, D.H.",In vivo auditory brain mapping in mice with Mn-enhanced MRI,2005,Nature Neuroscience,961,968,179
"Newman-Norlund, R.D., Van Schie, H.T., Van Zuijlen, A.M.J., Bekkering, H.",The mirror neuron system is more active during complementary compared with imitative action,2007,Nature Neuroscience,817,818,179
"Rašin, M.-R., Gazula, V.-R., Breunig, J.J., Kwan, K.Y., Johnson, M.B., Liu-Chen, S., Li, H.-S., Jan, L.Y., Jan, Y.-N., Rakic, P., Šestan, N.",Numb and Numbl are required for maintenance of cadherin-based adhesion and polarity of neural progenitors,2007,Nature Neuroscience,819,827,179
"Baliki, M.N., Petre, B., Torbey, S., Herrmann, K.M., Huang, L., Schnitzer, T.J., Fields, H.L., Apkarian, A.V.",Corticostriatal functional connectivity predicts transition to chronic back pain,2012,Nature Neuroscience,1117,1119,179
"Benedetti, F., Colloca, L., Torre, E., Lanotte, M., Melcarne, A., Pesare, M., Bergamasco, B., Lopiano, L.",Placebo-responsive Parkinson patients show decreased activity in single neurons of subthalamic nucleus,2004,Nature Neuroscience,587,588,180
"Purushothaman, G., Bradley, D.C.",Neural population code for fine perceptual decisions in area MT,2005,Nature Neuroscience,99,106,180
"Murray, S.O., Boyaci, H., Kersten, D.",The representation of perceived angular size in human primary visual cortex,2006,Nature Neuroscience,429,434,181
"King, T., Vera-Portocarrero, L., Gutierrez, T., Vanderah, T.W., Dussor, G., Lai, J., Fields, H.L., Porreca, F.",Unmasking the tonic-aversive state in neuropathic pain,2009,Nature Neuroscience,1364,1366,181
"Yang, J., Siao, C.-J., Nagappan, G., Marinic, T., Jing, D., McGrath, K., Chen, Z.-Y., Mark, W., Tessarollo, L., Lee, F.S., Lu, B., Hempstead, B.L.",Neuronal release of proBDNF,2009,Nature Neuroscience,113,115,181
"Somerville, L.H., Heatherton, T.F., Kelley, W.M.",Anterior cingulate cortex responds differentially to expectancy violation and social rejection,2006,Nature Neuroscience,1007,1008,182
"Zhao, L., Ma, Q.-L., Calon, F., Harris-White, M.E., Yang, F., Lim, G.P., Morihara, T., Ubeda, O.J., Ambegaokar, S., Hansen, J.E., Weisbart, R.H., Teter, B., Frautschy, S.A., Cole, G.M.",Role of p21-activated kinase pathway defects in the cognitive deficits of Alzheimer disease,2006,Nature Neuroscience,234,242,182
"Solecki, D.J., Model, L., Gaetz, J., Kapoor, T.M., Hatten, M.E.",Par6α signaling controls glial-guided neuronal migration,2004,Nature Neuroscience,1195,1203,183
"Moussawi, K., Pacchioni, A., Moran, M., Olive, M.F., Gass, J.T., Lavin, A., Kalivas, P.W.",N-Acetylcysteine reverses cocaine-induced metaplasticity,2009,Nature Neuroscience,182,189,183
"Williams, Z.M., Bush, G., Rauch, S.L., Cosgrove, G.R., Eskandar, E.N.",Human anterior cingulate neurons and the integration of monetary reward with motor responses,2004,Nature Neuroscience,1370,1375,184
"Rubino, D., Robbins, K.A., Hatsopoulos, N.G.",Propagating waves mediate information transfer in the motor cortex,2006,Nature Neuroscience,1549,1557,184
"Fu, W.-Y., Chen, Y., Sahin, M., Zhao, X.-S., Shi, L., Bikoff, J.B., Lai, K.-O., Yung, W.-H., Fu, A.K.Y., Greenberg, M.E., Ip, N.Y.",Cdk5 regulates EphA4-mediated dendritic spine retraction through an ephexin1-dependent mechanism,2007,Nature Neuroscience,67,76,184
"Matsumoto, T., Rauskolb, S., Polack, M., Klose, J., Kolbeck, R., Korte, M., Barde, Y.-A.","Biosynthesis and processing of endogenous BDNF: CNS neurons store and secrete BDNF, not pro-BDNF",2008,Nature Neuroscience,131,133,184
"Abramov, E., Dolev, I., Fogel, H., Ciccotosto, G.D., Ruff, E., Slutsky, I.",Amyloid-Β as a positive endogenous regulator of release probability at hippocampal synapses,2009,Nature Neuroscience,1567,1576,184
"Clopath, C., Büsing, L., Vasilaki, E., Gerstner, W.",Connectivity reflects coding: A model of voltage-based STDP with homeostasis,2010,Nature Neuroscience,344,352,184
"Brincat, S.L., Connor, C.E.",Underlying principles of visual shape selectivity in posterior inferotemporal cortex,2004,Nature Neuroscience,880,886,185
"Hanchar, H.J., Dodson, P.D., Olsen, R.W., Otis, T.S., Wallner, M.",Alcohol-induced motor impairment caused by increased extrasynaptic GABAA receptor activity,2005,Nature Neuroscience,339,345,185
"Padoa-Schioppa, C., Assad, J.A.",The representation of economic value in the orbitofrontal cortex is invariant for changes of menu,2008,Nature Neuroscience,95,102,185
"Frischknecht, R., Heine, M., Perrais, D., Seidenbecher, C.I., Choquet, D., Gundelfinger, E.D.",Brain extracellular matrix affects AMPA receptor lateral mobility and short-term synaptic plasticity,2009,Nature Neuroscience,897,904,185
"Hu, W., Tian, C., Li, T., Yang, M., Hou, H., Shu, Y.",Distinct contributions of Nav1.6 and Nav1.2 in action potential initiation and backpropagation,2009,Nature Neuroscience,996,1002,185
"Schaal, S., Sternad, D., Osu, R., Kawato, M.",Rhythmic arm movement is not discrete,2004,Nature Neuroscience,1136,1143,186
"Hall, J., Whalley, H.C., Job, D.E., Baig, B.J., McIntosh, A.M., Evans, K.L., Thomson, P.A., Porteous, D.J., Cunningham-Owens, D.G., Johnstone, E.C., Lawrie, S.M.",A neuregulin 1 variant associated with abnormal cortical function and psychotic symptoms,2006,Nature Neuroscience,1477,1478,186
"Fan, W., Ellacott, K.L.J., Halatchev, I.G., Takahashi, K., Yu, P., Cone, R.D.",Cholecystokinin-mediated suppression of feeding involves the brainstem melanocortin system,2004,Nature Neuroscience,335,336,187
"Janzen, G., Van Turennout, M.",Selective neural representation of objects rellevant for navigation,2004,Nature Neuroscience,673,677,187
"Karlsson, M.P., Frank, L.M.",Awake replay of remote experiences in the hippocampus,2009,Nature Neuroscience,913,918,187
"Hipp, J.F., Hawellek, D.J., Corbetta, M., Siegel, M., Engel, A.K.",Large-scale cortical correlation structure of spontaneous oscillatory activity,2012,Nature Neuroscience,884,890,187
"Shi, Y., Kirwan, P., Smith, J., Robinson, H.P.C., Livesey, F.J.",Human cerebral cortex development from pluripotent stem cells to functional excitatory synapses,2012,Nature Neuroscience,477,486,187
"Govek, E.-E., Newey, S.E., Akerman, C.J., Cross, J.R., Der Veken, L.V., Van Aelst, L.",The X-linked mental retardation protein oligophrenin-1 is required for dendritic spine morphogenesis,2004,Nature Neuroscience,364,372,188
