Authors,Title,Year,Source title,Page start,Page end,Cited by
"Heid, I.M., Jackson, A.U., Randall, J.C., Winkler, T.W., Qi, L., Ssteinthorsdottir, V., Tthorleifsson, G., Zillikens, C., Sspeliotes, E.K., Mägi, R., Workalemahu, T., White, C., Bouatia-Naji, N., Harris, T.B., Berndt, S.I., Ingelsson, E., Willer, C.J., Weedon, M.N., Luan, J., Vedantam, S., Eesko, T., Kilpeläinen, T.O., Kutalik, Z., Li, S., Monda, K.L., Dixon, A., Holmes, C., Kaplan, L., Liang, L., Min, J., Moffatt, M.F., Molony, C., Nicholson, G., Sschadt, E.E., Zondervan, K.T., Feitosa, M.F., Ferreira, T., Allen, H.L., Weyant, R.J., Wheeler, E., Wood, A.R., Magic, Eestrada, K., Goddard, M.E., Lettre, G., Mangino, M., Nyholt, D.R., Purcell, S., Ssmith, A.V., Visscher, P., Yang, J., McCcarroll, S.A., Nemesh, J., Voight, B.F., Absher, D., Amin, N., Aspelund, T., Coin, L., Glazer, N., Hayward, C., Heard-Ccosta, N., Hottenga, J.-J., Johansson, Å., Johnson, T., Kaakinen, M., Kapur, K., Ketkar, S., Knowles, J., Kraft, P., Kraja, A., Lamina, C., Leitzmann, M.F., McKknight, B., Morris, A.P., Oong, K., Perry, J.R.B., Peters, M.J., Polasek, O., Prokopenko, I., Rayner, N., Ripatti, S., Rivadeneira, F., Robertson, N.R., Sanna, S., Sovio, U., Surakka, I., Teumer, A., Van Wingerden, S., Vitart, V., Zhao, J.H., Cavalcanti-Proença, C., Chines, P.S., Fisher, E., Kulzer, J.R., Lecoeur, C., Narisu, N., Sandholt, C., Scott, L.J., Silander, K., Stark, K., Tammesoo, M.-L., Teslovich, T.M., Timpson, N.J., Watanabe, R., Welch, R., Chasman, D.I., Cooper, M.N., Jansson, J.-O., Kettunen, J., Wlawrence, R., Pellikka, N., Perola, M., Vandenput, L., Alavere, H., Almgren, P., Atwood, L.D., Bennett, A.J., Biffar, R., Bonnycastle, L.L., Bornstein, S.R., Buchanan, T.A., Campbell, H., Day, I., Dei, M., Dörr, M., Eelliott, P., Eerdos, M.R., Eeriksson, J.G., Freimer, N.B., Fu, M., Gaget, S., Geus, E.J.C., Gjesing, A.P., Grallert, H., Gräßler, J., Groves, C.J., Guiducci, C., Hartikainen, A.-L., Hassanali, N., Havulinna, A.S., Herzig, K.-H., Hicks, A.A., Hui, J., Igl, W., Jousilahti, P., Jula, A., Kajantie, E., Kinnunen, L., Kolcic, I., Koskinen, S., Kovacs, P., Kroemer, H.K., Krzelj, V., Kuusisto, J., Kvaloy, K., Laitinen, J., Lantieri, O., Lathrop, M., Lokki, M.-L., Luben, R., Ludwig, B., McArdle, W., McCcarthy, A., Morken, M.A., Nelis, M., Neville, M.J., Paré, G., Parker, A., Peden, J.F., Pichler, I., Pietiläinen, K.H., Platou, C.P., Pouta, A., Ridderstråle, M., Samani, N.J., Saramies, J., Sinisalo, J., Smit, J.H., Strawbridge, R.J., Stringham, H., Swift, A.J., Teder-Llaving, M., Thomson, B., Usala, G., Van Mmeurs, J.B.J., Van Ommen, G.-J., Vatin, V., Volpato, C.B., Wallaschofski, H., Walters, B., Widen, E., Wild, S.H., Willemsen, G., Witte, D.R., Zgaga, L., Zitting, P., Beilby, J.P., James, A., Kähönen, M., Lehtimäki, T., Nieminen, M., Ohlsson, C., Palmer, L.J., Raitakari, O., Ridker, P., Stumvoll, M., Tönjes, A., Viikari, J., Balkau, B., Ben-Shlomo, Y., Bergman, R., Boeing, H., Smith, G.D., Eebrahim, S., Froguel, P., Hansen, T., Hengstenberg, C., Hveem, K., Isomaa, B., Jørgensen, T., Karpe, F., Khaw, K.-T., Laakso, M., Lawlor, D.A., Marre, M., Meitinger, T., Metspalu, A., Midthjell, K., Pedersen, O., Salomaa, V., Schwarz, P.E.H., Tuomi, T., Tuomilehto, J., Valle, T.T., Wareham, N.J., Arnold, A., Beckmann, J., Bergmann, S., Boerwinkle, E., Boomsma, D.I., Caulfield, M.J., Collins, F., Eeiriksdottir, G., Gudnason, V., Gyllensten, U., Hamsten, A., Hattersley, A., Hofman, A., Hu, F.B., Illig, T., Iribarren, C., Jarvelin, M.-R., Kao, W.H.L., Kaprio, J., Launer, L.J., Munroe, P.B., Oostra, B., Penninx, B., Pramstaller, P.P., Psaty, B., Quertermous, T., Rissanen, A., Rudan, I., Shuldiner, A.R., Soranzo, N., Spector, T., Syvanen, A.-C., Uda, M., Uitterlinden, A., Völzke, H., Vollenweider, P., Wilson, J.F., Witteman, J., Wright, A.F., Abecasis, G.R., Boehnke, M., Borecki, I.B., Deloukas, P., Frayling, T.M., Groop, L., Haritunians, T., Hunter, D.J., Kaplan, R., North, K., O'Cconnell, J.R., Peltonen, L., Schlessinger, D., Strachan, D.P., Hirschhorn, J., Assimes, T., Wichmann, H.-E., Thorsteinsdottir, U., Van Dduijn, C., Stefansson, K., Cupples, A., Loos, R.J.F., Barroso, I., McCcarthy, M.I., Fox, C., Mohlke, K., Lindgren, C.",Meta-analysis identifies 13 new loci associated with waist-hip ratio and reveals sexual dimorphism in the genetic basis of fat distribution,2010,Nature Genetics,949,960,407
"Castigli, E., Wilson, S.A., Garibyan, L., Rachid, R., Bonilla, F., Schneider, L., Geha, R.S.",TACI is mutant in common variable immunodeficiency and IgA deficiency,2005,Nature Genetics,829,834,411
"Ripke, S., O'Dushlaine, C., Chambert, K., Moran, J.L., Kähler, A.K., Akterin, S., Bergen, S.E., Collins, A.L., Crowley, J.J., Fromer, M., Kim, Y., Lee, S.H., Magnusson, P.K.E., Sanchez, N., Stahl, E.A., Williams, S., Wray, N.R., Xia, K., Bettella, F., Borglum, A.D., Bulik-Sullivan, B.K., Cormican, P., Craddock, N., De Leeuw, C., Durmishi, N., Gill, M., Golimbet, V., Hamshere, M.L., Holmans, P., Hougaard, D.M., Kendler, K.S., Lin, K., Morris, D.W., Mors, O., Mortensen, P.B., Neale, B.M., O'Neill, F.A., Owen, M.J., Milovancevic, M.P., Posthuma, D., Powell, J., Richards, A.L., Riley, B.P., Ruderfer, D., Sigurdsson, E., Silagadze, T., Smit, A.B., Stefansson, H., Steinberg, S., Suvisaari, J., Tosato, S., Verhage, M., Walters, J.T., Levinson, D.F., Gejman, P.V., Laurent, C., Mowry, B.J., O'Donovan, M.C., Pulver, A.E., Schwab, S.G., Wildenauer, D.B., Dudbridge, F., Shi, J., Albus, M., Alexander, M., Campion, D., Cohen, D., Dikeos, D., Duan, J., Eichhammer, P., Godard, S., Hansen, M., Lerer, F.B., Liang, K.-Y., Maier, W., Mallet, J., Nertney, D.A., Nestadt, G., Norton, N., Papadimitriou, G.N., Ribble, R., Sanders, A.R., Silverman, J.M., Walsh, D., Williams, N.M., Wormley, B., Arranz, M.J., Bakker, S., Bender, S., Bramon, E., Collier, D., Crespo-Facorro, B., Hall, J., Iyegbe, C., Jablensky, A., Kahn, R.S., Kalaydjieva, L., Lawrie, S., Lewis, C.M., Linszen, D.H., Mata, I., McIntosh, A., Murray, R.M., Ophoff, R.A., Rujescu, D., Van Os, J., Walshe, M., Weisbrod, M., Wiersma, D., Donnelly, P., Blackwell, J.M., Brown, M.A., Casas, J.P., Corvin, A.P., Duncanson, A., Jankowski, J., Markus, H.S., Mathew, C.G., Palmer, C.N.A., Plomin, R., Rautanen, A., Sawcer, S.J., Trembath, R.C., Viswanathan, A.C., Wood, N.W., Spencer, C.C.A., Band, G., Bellenguez, C., Freeman, C., Hellenthal, G., Giannoulatou, E., Pirinen, M., Pearson, R.D., Strange, A., Su, Z., Vukcevic, D., Langford, C., Hunt, S.E., Edkins, S., Gwilliam, R., Blackburn, H., Bumpstead, S.J., Dronov, S., Gillman, M., Gray, E., Hammond, N., Jayakumar, A., McCann, O.T., Liddle, J., Potter, S.C., Ravindrarajah, R., Ricketts, M., Tashakkori-Ghanbaria, A., Waller, M.J., Weston, P., Widaa, S., Whittaker, P., Barroso, I., Deloukas, P., McCarthy, M.I., Stefansson, K., Scolnick, E., Purcell, S., McCarroll, S.A., Sklar, P., Hultman, C.M., Sullivan, P.F.",Genome-wide association analysis identifies 13 new risk loci for schizophrenia,2013,Nature Genetics,1150,1159,413
"Bar-Even, A., Paulsson, J., Maheshri, N., Carmi, M., O'Shea, E., Pilpel, Y., Barkai, N.",Noise in protein expression scales with natural protein abundance,2006,Nature Genetics,636,643,414
"De Bakker, P.I.W., McVean, G., Sabeti, P.C., Miretti, M.M., Green, T., Marchini, J., Ke, X., Monsuur, A.J., Whittaker, P., Delgado, M., Morrison, J., Richardson, A., Walsh, E.C., Gao, X., Galver, L., Hart, J., Hafler, D.A., Pericak-Vance, M., Todd, J.A., Daly, M.J., Trowsdale, J., Wijmenga, C., Vyse, T.J., Beck, S., Murray, S.S., Carrington, M., Gregory, S., Deloukas, P., Rioux, J.D.",A high-resolution HLA and SNP haplotype map for disease association studies in the extended human MHC,2006,Nature Genetics,1166,1172,414
"Helgadottir, A., Thorleifsson, G., Magnusson, K.P., Grétarsdottir, S., Steinthorsdottir, V., Manolescu, A., Jones, G.T., Rinkel, G.J.E., Blankensteijn, J.D., Ronkainen, A., Jääskeläinen, J.E., Kyo, Y., Lenk, G.M., Sakalihasan, N., Kostulas, K., Gottsäter, A., Flex, A., Stefansson, H., Hansen, T., Andersen, G., Weinsheimer, S., Borch-Johnsen, K., Jorgensen, T., Shah, S.H., Quyyumi, A.A., Granger, C.B., Reilly, M.P., Austin, H., Levey, A.I., Vaccarino, V., Palsdottir, E., Walters, G.B., Jonsdottir, T., Snorradottir, S., Magnusdottir, D., Gudmundsson, G., Ferrell, R.E., Sveinbjornsdottir, S., Hernesniemi, J., Niemelä, M., Limet, R., Andersen, K., Sigurdsson, G., Benediktsson, R., Verhoeven, E.L.G., Teijink, J.A.W., Grobbee, D.E., Rader, D.J., Collier, D.A., Pedersen, O., Pola, R., Hillert, J., Lindblad, B., Valdimarsson, E.M., Magnadottir, H.B., Wijmenga, C., Tromp, G., Baas, A.F., Ruigrok, Y.M., Van Rij, A.M., Kuivaniemi, H., Powell, J.T., Matthiasson, S.E., Gulcher, J.R., Thorgeirsson, G., Kong, A., Thorsteinsdottir, U., Stefansson, K.","The same sequence variant on 9p21 associates with myocardial infarction, abdominal aortic aneurysm and intracranial aneurysm",2008,Nature Genetics,217,224,416
"Hansen, K.D., Timp, W., Bravo, H.C., Sabunciyan, S., Langmead, B., McDonald, O.G., Wen, B., Wu, H., Liu, Y., Diep, D., Briem, E., Zhang, K., Irizarry, R.A., Feinberg, A.P.",Increased methylation variation in epigenetic domains across cancer types,2011,Nature Genetics,768,775,418
"Zeitlinger, J., Stark, A., Kellis, M., Hong, J.-W., Nechaev, S., Adelman, K., Levine, M., Young, R.A.",RNA polymerase stalling at developmental control genes in the Drosophila melanogaster embryo,2007,Nature Genetics,1512,1516,419
"Yasuda, K., Miyake, K., Horikawa, Y., Hara, K., Osawa, H., Furuta, H., Hirota, Y., Mori, H., Jonsson, A., Sato, Y., Yamagata, K., Hinokio, Y., Wang, H.-Y., Tanahashi, T., Nakamura, N., Oka, Y., Iwasaki, N., Iwamoto, Y., Yamada, Y., Seino, Y., Maegawa, H., Kashiwagi, A., Takeda, J., Maeda, E., Shin, H.D., Cho, Y.M., Park, K.S., Lee, H.K., Ng, M.C.Y., Ma, R.C.W., So, W.-Y., Chan, J.C.N., Lyssenko, V., Tuomi, T., Nilsson, P., Groop, L., Kamatani, N., Sekine, A., Nakamura, Y., Yamamoto, K., Yoshida, T., Tokunaga, K., Itakura, M., Makino, H., Nanjo, K., Kadowaki, T., Kasuga, M.",Variants in KCNQ1 are associated with susceptibility to type 2 diabetes mellitus,2008,Nature Genetics,1092,1097,419
"Schubbert, S., Zenker, M., Rowe, S.L., Böll, S., Klein, C., Bollag, G., Van Der Burgt, I., Musante, L., Kalscheuer, V., Wehner, L.-E., Nguyen, H., West, B., Zhang, K.Y.J., Sistermans, E., Rauch, A., Niemeyer, C.M., Shannon, K., Kratz, C.P.",Germline KRAS mutations cause Noonan syndrome,2006,Nature Genetics,331,336,420
"Langemeijer, S.M.C., Kuiper, R.P., Berends, M., Knops, R., Aslanyan, M.G., Massop, M., Stevens-Linders, E., Van Hoogen, P., Van Kessel, A.G., Raymakers, R.A.P., Kamping, E.J., Verhoef, G.E., Verburgh, E., Hagemeijer, A., Vandenberghe, P., De Witte, T., Van Der Reijden, B.A., Jansen, J.H.",Acquired mutations in TET2 are common in myelodysplastic syndromes,2009,Nature Genetics,838,842,420
"Barbieri, C.E., Baca, S.C., Lawrence, M.S., Demichelis, F., Blattner, M., Theurillat, J.-P., White, T.A., Stojanov, P., Van Allen, E., Stransky, N., Nickerson, E., Chae, S.-S., Boysen, G., Auclair, D., Onofrio, R.C., Park, K., Kitabayashi, N., MacDonald, T.Y., Sheikh, K., Vuong, T., Guiducci, C., Cibulskis, K., Sivachenko, A., Carter, S.L., Saksena, G., Voet, D., Hussain, W.M., Ramos, A.H., Winckler, W., Redman, M.C., Ardlie, K., Tewari, A.K., Mosquera, J.M., Rupp, N., Wild, P.J., Moch, H., Morrissey, C., Nelson, P.S., Kantoff, P.W., Gabriel, S.B., Golub, T.R., Meyerson, M., Lander, E.S., Getz, G., Rubin, M.A., Garraway, L.A.","Exome sequencing identifies recurrent SPOP, FOXA1 and MED12 mutations in prostate cancer",2012,Nature Genetics,685,689,422
"Maller, J., George, S., Purcell, S., Fagerness, J., Altshuler, D., Daly, M.J., Seddon, J.M.","Common variation in three genes, including a noncoding variant in CFH, strongly influences risk of age-related macular degeneration",2006,Nature Genetics,1055,1059,423
"Zhao, Z., Tavoosidana, G., Sjölinder, M., Göndör, A., Mariano, P., Wang, S., Kanduri, C., Lezcano, M., Sandhu, K.S., Singh, U., Pant, V., Tiwari, V., Kurukuti, S., Ohlsson, R.",Circular chromosome conformation capture (4C) uncovers extensive networks of epigenetically regulated intra- and interchromosomal interactions,2006,Nature Genetics,1341,1347,423
"Muse, G.W., Gilchrist, D.A., Nechaev, S., Shah, R., Parker, J.S., Grissom, S.F., Zeitlinger, J., Adelman, K.",RNA polymerase is poised for activation across the genome,2007,Nature Genetics,1507,1511,423
"Van Heel, D.A., Franke, L., Hunt, K.A., Gwilliam, R., Zhernakova, A., Inouye, M., Wapenaar, M.C., Barnardo, M.C.N.M., Bethel, G., Holmes, G.K.T., Feighery, C., Jewell, D., Kelleher, D., Kumar, P., Travis, S., Walters, J.R.F., Sanders, D.S., Howdle, P., Swift, J., Playford, R.J., McLaren, W.M., Mearin, M.L., Mulder, C.J., McManus, R., McGinnis, R., Cardon, L.R., Deloukas, P., Wijmenga, C.",A genome-wide association study for celiac disease identifies risk variants in the region harboring IL2 and IL21,2007,Nature Genetics,827,829,424
"Jaks, V., Barker, N., Kasper, M., Van Es, J.H., Snippert, H.J., Clevers, H., Toftgård, R.","Lgr5 marks cycling, yet long-lived, hair follicle stem cells",2008,Nature Genetics,1291,1299,424
"Strange, A., Capon, F., Spencer, C.C.A., Knight, J., Weale, M.E., Allen, M.H., Barton, A., Band, G., Bellenguez, C., Bergboer, J.G.M., BlackweL, J.M., Bramon, E., Bumpstead, S.J., Casas, J.P., Cork, M.J., Corvin, A., Deloukas, P., Dilthey, A., Duncanson, A., Edkins, S., EstiviL, X., Fitzgerald, O., FrEman, C., Giardina, E., Gray, E., Hofer, A., Hüffmeier, U., Hunt, S.E., Irvine, A.D., Jankowski, J., Kirby, B., Langford, C., Lascorz, J., Leman, J., Leslie, S., MaLbris, L., Markus, H.S., Mathew, C.G., McLean, W.H.I., McManus, R., MöSner, R., Moutsianas, L., Naluai, A.T., Nestle, F.O., NoveLi, G., Onoufriadis, A., Palmer, C.N.A., Perricone, C., Pirinen, M., Plomin, R., PoTer, S.C., Pujol, R.M., Rautanen, A., Riveira-Munoz, E., Ryan, A.W., Salmhofer, W., SamuelSon, L., Sawcer, S.J., Schalkwijk, J., Smith, C.H., Ståhle, M., Su, Z., Tazi-Ahnini, R., Traupe, H., Viswanathan, A.C., Warren, R.B., Weger, W., Wolk, K., WOd, N., Worthington, J., Young, H.S., Zeeuwen, P.L.J.M., Hayday, A., Burden, A.D., Griffiths, C.E.M., Kere, J., Reis, A., McVean, G., Evans, D.M., Brown, M.A., Barker, J.N., Peltonen, L., Donely, P., Trembath, R.C.",A genome-wide asociation study identifies new psoriasis susceptibility loci and an interaction betwEn HLA-C and ERAP1,2010,Nature Genetics,985,990,424
"Deloukas, P., Kanoni, S., Willenborg, C., Farrall, M., Assimes, T.L., Thompson, J.R., Ingelsson, E., Saleheen, D., Erdmann, J., Goldstein, B.A., Stirrups, K., König, I.R., Cazier, J.-B., Johansson, Å., Hall, A.S., Lee, J.-Y., Willer, C.J., Chambers, J.C., Esko, T., Folkersen, L., Goel, A., Grundberg, E., Havulinna, A.S., Ho, W.K., Hopewell, J.C., Eriksson, N., Kleber, M.E., Kristiansson, K., Lundmark, P., Lyytikäinen, L.-P., Rafelt, S., Shungin, D., Strawbridge, R.J., Thorleifsson, G., Tikkanen, E., Van Zuydam, N., Voight, B.F., Waite, L.L., Zhang, W., Ziegler, A., Absher, D., Altshuler, D., Balmforth, A.J., Barroso, I., Braund, P.S., Burgdorf, C., Claudi-Boehm, S., Cox, D., Dimitriou, M., Do, R., Doney, A.S.F., El Mokhtari, N., Eriksson, P., Fischer, K., Fontanillas, P., Franco-Cereceda, A., Gigante, B., Groop, L., Gustafsson, S., Hager, J., Hallmans, G., Han, B.-G., Hunt, S.E., Kang, H.M., Illig, T., Kessler, T., Knowles, J.W., Kolovou, G., Kuusisto, J., Langenberg, C., Langford, C., Leander, K., Lokki, M.-L., Lundmark, A., McCarthy, M.I., Meisinger, C., Melander, O., Mihailov, E., Maouche, S., Morris, A.D., Müller-Nurasyid, M., Nikus, K., Peden, J.F., Rayner, N.W., Rasheed, A., Rosinger, S., Rubin, D., Rumpf, M.P., Schäfer, A., Sivananthan, M., Song, C., Stewart, A.F.R., Tan, S.-T., Thorgeirsson, G., Van Der Schoot, C.E., Wagner, P.J., Wells, G.A., Wild, P.S., Yang, T.-P., Amouyel, P., Arveiler, D., Basart, H., Boehnke, M., Boerwinkle, E., Brambilla, P., Cambien, F., Cupples, A.L., De Faire, U., Dehghan, A., Diemert, P., Epstein, S.E., Evans, A., Ferrario, M.M., Ferrières, J., Gauguier, D., Go, A.S., Goodall, A.H., Gudnason, V., Hazen, S.L., Holm, H., Iribarren, C., Jang, Y., Kähönen, M., Kee, F., Kim, H.-S., Klopp, N., Koenig, W., Kratzer, W., Kuulasmaa, K., Laakso, M., Laaksonen, R., Lee, J.-Y., Lind, L., Ouwehand, W.H., Parish, S., Park, J.E., Pedersen, N.L., Peters, A., Quertermous, T., Rader, D.J., Salomaa, V., Schadt, E., Shah, S.H., Sinisalo, J., Stark, K., Stefansson, K., Trégouët, D.-A., Virtamo, J., Wallentin, L., Wareham, N., Zimmermann, M.E., Nieminen, M.S., Hengstenberg, C., Sandhu, M.S., Pastinen, T., Syvänen, A.-C., Hovingh, G.K., Dedoussis, G., Franks, P.W., Lehtimäki, T., Metspalu, A., Zalloua, P.A., Siegbahn, A., Schreiber, S., Ripatti, S., Blankenberg, S.S., Perola, M., Clarke, R., Boehm, B.O., O'Donnell, C., Reilly, M.P., März, W., Collins, R., Kathiresan, S., Hamsten, A., Kooner, J.S., Thorsteinsdottir, U., Danesh, J., Palmer, C.N.A., Roberts, R., Watkins, H., Schunkert, H., Samani, N.J.",Large-scale association analysis identifies new risk loci for coronary artery disease,2013,Nature Genetics,25,33,424
"Kopp, J.B., Smith, M.W., Nelson, G.W., Johnson, R.C., Freedman, B.I., Bowden, D.W., Oleksyk, T., McKenzie, L.M., Kajiyama, H., Ahuja, T.S., Berns, J.S., Briggs, W., Cho, M.E., Dart, R.A., Kimmel, P.L., Korbet, S.M., Michel, D.M., Mokrzycki, M.H., Schelling, J.R., Simon, E., Trachtman, H., Vlahov, D., Winkler, C.A.",MYH9 is a major-effect risk gene for focal segmental glomerulosclerosis,2008,Nature Genetics,1175,1184,425
"Bass, A.J., Watanabe, H., Mermel, C.H., Yu, S., Perner, S., Verhaak, R.G., Kim, S.Y., Wardwell, L., Tamayo, P., Gat-Viks, I., Ramos, A.H., Woo, M.S., Weir, B.A., Getz, G., Beroukhim, R., O'Kelly, M., Dutt, A., Rozenblatt-Rosen, O., Dziunycz, P., Komisarof, J., Chirieac, L.R., Lafargue, C.J., Scheble, V., Wilbertz, T., Ma, C., Rao, S., Nakagawa, H., Stairs, D.B., Lin, L., Giordano, T.J., Wagner, P., Minna, J.D., Gazdar, A.F., Zhu, C.Q., Brose, M.S., Cecconello, I., Ribeiro Jr, U., Marie, S.K., Dahl, O., Shivdasani, R.A., Tsao, M.-S., Rubin, M.A., Wong, K.K., Regev, A., Hahn, W.C., Beer, D.G., Rustgi, A.K., Meyerson, M.",SOX2 is an amplified lineage-survival oncogene in lung and esophageal squamous cell carcinomas,2009,Nature Genetics,1238,1242,425
"De Jager, P.L., Jia, X., Wang, J., De Bakker, P.I.W., Ottoboni, L., Aggarwal, N.T., Piccio, L., Raychaudhuri, S., Tran, D., Aubin, C., Briskin, R., Romano, S., Baranzini, S.E., McCauley, J.L., Pericak-Vance, M.A., Haines, J.L., Gibson, R.A., Naeglin, Y., Uitdehaag, B., Matthews, P.M., Kappos, L., Polman, C., McArdle, W.L., Strachan, D.P., Evans, D., Cross, A.H., Daly, M.J., Compston, A., Sawcer, S.J., Weiner, H.L., Hauser, S.L., Hafler, D.A., Oksenberg, J.R.","Meta-analysis of genome scans and replication identify CD6, IRF8 and TNFRSF1A as new multiple sclerosis susceptibility loci",2009,Nature Genetics,776,782,427
"Stefansson, H., Helgason, A., Thorleifsson, G., Steinthorsdottir, V., Masson, G., Barnard, J., Baker, A., Jonasdottir, A., Ingason, A., Gudnadottir, V.G., Desnica, N., Hicks, A., Gylfason, A., Gudbjartsson, D.F., Jonsdottir, G.M., Sainz, J., Agnarsson, K., Birgisdottir, B., Ghosh, S., Olafsdottir, A., Cazier, J.-B., Kristjansson, K., Frigge, M.L., Thorgeirsson, T.E., Gulcher, J.R., Kong, A., Stefansson, K.",A common inversion under selection in Europeans,2005,Nature Genetics,129,137,428
"Carter, S.L., Eklund, A.C., Kohane, I.S., Harris, L.N., Szallasi, Z.",A signature of chromosomal instability inferred from gene expression profiles predicts clinical outcome in multiple human cancers,2006,Nature Genetics,1043,1048,428
"Graham, R.R., Kozyrev, S.V., Baechler, E.C., Reddy, M.V.P.L., Plenge, R.M., Bauer, J.W., Ortmann, W.A., Koeuth, T., Escribano, Ma.F.G., Pons-Estel, B., Petri, M., Daly, M., Gregersen, P.K., Martín, J., Altshuler, D., Behrens, T.W., Alarcón-Riquelme, M.E.",A common haplotype of interferon regulatory factor 5 (IRF5) regulates splicing and expression and is associated with increased risk of systemic lupus erythematosus,2006,Nature Genetics,550,555,430
"Dankort, D., Curley, D.P., Cartlidge, R.A., Nelson, B., Karnezis, A.N., Damsky Jr., W.E., You, M.J., DePinho, R.A., McMahon, M., Bosenberg, M.",BrafV600E cooperates with Pten loss to induce metastatic melanoma,2009,Nature Genetics,544,552,430
"Boyden, E.D., Dietrich, W.F.",Nalp1b controls mouse macrophage susceptibility to anthrax lethal toxin,2006,Nature Genetics,240,244,431
"Shore, E.M., Xu, M., Feldman, G.J., Fenstermacher, D.A., Brown, M.A., Kaplan, F.S.",A recurrent mutation in the BMP type I receptor ACVR1 causes inherited and sporadic fibrodysplasia ossificans progressiva,2006,Nature Genetics,525,527,432
"Shete, S., Hosking, F.J., Robertson, L.B., Dobbins, S.E., Sanson, M., Malmer, B., Simon, M., Marie, Y., Boisselier, B., Delattre, J.-Y., Hoang-Xuan, K., Hallani, S.E., Idbaih, A., Zelenika, D., Andersson, U., Henriksson, R., Bergenheim, A.T., Feychting, M., Lönn, S., Ahlbom, A., Schramm, J., Linnebank, M., Hemminki, K., Kumar, R., Hepworth, S.J., Price, A., Armstrong, G., Liu, Y., Gu, X., Yu, R., Lau, C., Schoemaker, M., Muir, K., Swerdlow, A., Lathrop, M., Bondy, M., Houlston, R.S.",Genome-wide association study identifies five susceptibility loci for glioma,2009,Nature Genetics,899,904,436
"Han, J.-W., Zheng, H.-F., Cui, Y., Sun, L.-D., Ye, D.-Q., Hu, Z., Xu, J.-H., Cai, Z.-M., Huang, W., Zhao, G.-P., Xie, H.-F., Fang, H., Lu, Q.-J., Xu, J.-H., Li, X.-P., Pan, Y.-F., Deng, D.-Q., Zeng, F.-Q., Ye, Z.-Z., Zhang, X.-Y., Wang, Q.-W., Hao, F., Ma, L., Zuo, X.-B., Zhou, F.-S., Du, W.-H., Cheng, Y.-L., Yang, J.-Q., Shen, S.-K., Li, J., Sheng, Y.-J., Zuo, X.-X., Zhu, W.-F., Gao, F., Zhang, P.-L., Guo, Q., Li, B., Gao, M., Xiao, F.-L., Quan, C., Zhang, C., Zhang, Z., Zhu, K.-J., Li, Y., Hu, D.-Y., Lu, W.-S., Huang, J.-L., Liu, S.-X., Li, H., Ren, Y.-Q., Wang, Z.-X., Yang, C.-J., Wang, P.-G., Zhou, W.-M., Lv, Y.-M., Zhang, A.-P., Zhang, S.-Q., Lin, D., Li, Y., Low, H.Q., Shen, M., Zhai, Z.-F., Wang, Y., Zhang, F.-Y., Yang, S., Liu, J.-J., Zhang, X.-J.",Genome-wide association study in a Chinese Han population identifies nine new susceptibility loci for systemic lupus erythematosus,2009,Nature Genetics,1234,1237,438
"Aharoni, A., Gaidukov, L., Khersonsky, O., Gould, S.McQ., Roodveldt, C., Tawfik, D.S.",The 'evolvability' of promiscuous protein functions,2005,Nature Genetics,73,76,440
"Song, X.-J., Huang, W., Shi, M., Zhu, M.-Z., Lin, H.-X.",A QTL for rice grain width and weight encodes a previously unknown RING-type E3 ubiquitin ligase,2007,Nature Genetics,623,630,443
